Customer_ID,Geo_ID,Industry_ID,Product_ID,Cluster_Label,Account_Tier,Company_Size,Company_Age_Years,Employees,Legal_Entity_Type,HQ_vs_Billing,Tenure_Months,Contract_Type,Contract_Start_Date,Contract_End_Date,Renewal_Probability,CSM_Assigned,CSM_Name,Executive_Sponsor,Health_Score,Onboarding_Completed,QBR_Completed_Last_6M,Last_Training_Days_Ago,Licenses_Purchased,Daily_Active_Users,Feature_Adoption_Pct,API_Calls_Monthly,Mobile_Users_Pct,Sessions_Per_User_Day,Avg_Session_Minutes,Integrations_Count,Custom_Reports_Count,Automations_Active,Support_Tickets,Escalated_Tickets,CSAT_Score,NPS_Score,Subscription_Value_Local,Discount_Pct,ACV_Local,ACV_USD,Last_Invoice_Amount_USD,Lifetime_Revenue_USD,Add_On_Revenue_USD,Payment_Delay_Days,Price_Sensitivity,Competitor_Mentioned,Downsell_Requested,Renewal_Risk_Flag,Churn,Next_Quarter_Revenue_USD,Total_Transactions,Total_Revenue_USD,Avg_Revenue_USD,Total_Billed_USD,Total_AddOn_Revenue,Avg_Discount,Avg_Tax,Avg_Payment_Delay,Max_Payment_Delay,Avg_Daily_Active_Users,Avg_Monthly_Active_Users,Avg_Feature_Adoption,Avg_API_Calls,Avg_Licenses_Used,Avg_Licenses_Purchased,Avg_License_Utilization,Avg_Sessions,Avg_Session_Min,Avg_Mobile_Sessions,Avg_Integrations,Avg_Automations,Avg_Reports,Avg_Data_Records,Avg_Storage,Avg_Errors,Avg_Uptime,Total_Events,Avg_Resolution_Days,Avg_Score,At-Risk Alert,CSAT Survey,Certification Earned,Champion Change,Community Post,Escalation,Executive Business Review,NPS Survey,Onboarding Call,Product Feedback,QBR Meeting,Support Ticket,Training Session,Unknown,Webinar Attended, Chat  , Email  , In-App  , In-Person  , Phone  , Portal  , Video Call  ,Chat,Email,In-App,In-Person,Phone,Portal,Video Call,Critical,High,Low,Medium,Not Applicable_x,Closed-No-Action,Escalated,Not Applicable_y,Pending,Resolved,Workaround,Negative,Neutral,Positive,FollowUp_Count,SLA_Breach_Count,Manager_Escalation_Count
11990,1,13,22,High Revenue Loyal,Platinum,SMB (50-250),6,787.0,Sdn Bhd,Same as Billing,48,Annual,2022-04-29,2023-04-29,0.79,Yes,CSM-044,No,85,Yes,Yes,45,182,168,71.8,52539,33.6,3.5,23.0,8,21,14,3,0,4.4,34.0,94075,13.9,80998,80998,18368,326340,348,0,High,No,No,Low,0,23615,13,112305,8638.846153846154,113277,972,11.046153846153846,5.461538461538462,0.0,0,213.58333333333334,341.97222222222223,87.5,64430.666666666664,182.0,182.0,98.93333333333334,5056.805555555556,23.030555555555555,33.95,8.0,425.19444444444446,104.83333333333333,6537.638888888889,24.15222222222222,4.888888888888889,99.0475,11,1.1818181818181819,13.909090909090908,1,0,0,0,1,2,0,2,0,0,0,2,2,1,0,0,0,0,0,0,0,0,4,1,0,3,0,2,1,0,3,2,0,6,1,2,7,0,1,0,2,4,5,5,3,1
10307,177,3,30,At-Risk SMB,Gold,Mid-Market (251-1000),8,108.0,KK,Same as Billing,3,Pay-As-You-Go,2024-02-23,2025-02-22,0.36,Yes,CSM-030,Yes,43,No,No,252,5,31,14.7,3536,70.4,1.5,2.0,2,3,9,12,4,3.0,-27.0,12954,26.2,9560,29,6,7,245,18,Medium,No,No,High,1,0,2,4,2.0,5,1,22.799999999999997,14.0,18.0,18,31.333333333333332,52.666666666666664,14.1,3424.3333333333335,5.0,5.0,100.0,854.0,2.2333333333333334,71.03333333333335,2.0,286.6666666666667,16.333333333333332,6742.666666666667,4.9366666666666665,5.0,99.24666666666667,19,1.368421052631579,-1.0368421052631578,0,1,3,0,0,1,1,1,1,2,1,5,0,2,1,0,1,1,0,0,0,0,5,1,3,2,1,3,2,0,2,4,1,12,0,0,12,1,6,0,13,4,2,5,3,0
12336,149,10,2,High-Growth Startup,Platinum,SMB (50-250),6,228.0,Ltd,Different Country,21,Annual,2024-10-03,2025-10-03,0.64,Yes,CSM-006,No,78,Yes,Yes,104,87,77,28.3,45520,17.0,3.5,20.0,2,5,8,9,1,3.9,58.0,48518,16.1,40706,2,0,3,874,4,Low,No,No,Low,0,0,10,0,0.0,0,0,13.709999999999999,9.0,4.0,4,96.27272727272727,148.95454545454547,35.53636363636363,55609.045454545456,86.81818181818181,87.0,98.02272727272727,2396.2272727272725,19.568181818181817,17.64090909090909,2.0,222.4090909090909,24.772727272727273,6584.681818181818,30.430909090909093,4.7272727272727275,99.29772727272729,12,1.6666666666666667,0.325,0,1,0,0,0,4,0,0,2,1,0,2,0,1,1,0,0,0,0,1,0,0,2,1,0,1,1,4,2,0,0,2,5,5,1,0,5,1,5,0,2,5,5,2,0,1
10695,132,6,22,Discount-Heavy Stable,Gold,SMB (50-250),4,293.0,Sdn Bhd,Same as Billing,22,Multi-Year,2022-04-10,2024-04-09,0.74,No,Unknown,No,62,Yes,No,37,49,39,56.6,15788,17.5,2.0,23.0,5,4,7,4,0,4.4,19.0,49103,23.9,37367,250,65,397,643,10,High,No,No,Low,1,2,2,39,19.5,39,0,14.649999999999999,14.0,10.0,10,41.0,65.63636363636364,58.03181818181818,16539.18181818182,45.09090909090909,49.0,83.68636363636364,1098.4545454545455,23.10909090909091,17.654545454545453,5.0,210.0,19.954545454545453,4548.227272727273,13.707727272727272,4.863636363636363,98.97954545454546,7,0.14285714285714285,1.157142857142857,0,2,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,1,0,6,0,0,6,0,1,0,1,3,3,2,1,0
12357,126,8,11,At-Risk SMB,Silver,Enterprise (1000+),1,38.0,Pte Ltd,Same as Billing,45,Annual,2022-09-18,2023-09-18,0.48,No,Unknown,No,28,No,No,50,30,40,25.0,5425,43.6,1.4,8.0,1,2,4,11,5,3.4,-9.0,14180,28.7,10110,121,31,477,72,12,High,Yes,No,High,1,1,4,15,3.75,21,6,18.025,11.5,12.0,12,33.44444444444444,53.861111111111114,21.352777777777778,4723.166666666667,30.0,30.0,98.43055555555556,817.3055555555555,8.036111111111111,43.52777777777778,1.0,121.58333333333333,10.166666666666666,3843.3611111111113,15.689444444444446,5.166666666666667,98.9225,16,0.625,0.0,0,0,0,1,3,1,1,1,2,1,1,3,1,0,1,0,0,0,0,0,0,0,5,1,1,1,3,3,2,0,1,2,1,12,0,0,12,0,4,0,5,7,4,5,2,1
11928,154,1,7,High-Growth Startup,Strategic,SMB (50-250),11,702.0,Pty Ltd,Same as Billing,24,Annual,2023-05-26,2024-05-25,0.85,Yes,CSM-049,Yes,55,No,No,8,140,91,69.7,23476,37.3,2.8,18.0,1,11,19,6,1,4.2,6.0,51791,12.9,45109,811,196,1549,689,0,Medium,No,No,Low,0,271,14,3035,216.78571428571428,3066,31,11.578571428571427,12.142857142857142,0.0,0,120.16666666666667,195.25,87.22916666666667,29985.791666666668,131.625,140.0,84.22500000000001,3034.4583333333335,17.279166666666665,36.87083333333333,1.0,582.9583333333334,56.541666666666664,7364.958333333333,26.63083333333333,4.625,98.80416666666667,9,0.1111111111111111,0.9333333333333333,0,2,0,0,0,0,1,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,1,2,2,1,0,0,1,0,0,8,0,0,8,1,0,0,1,2,6,3,2,0
10685,46,16,14,High-Growth Startup,Strategic,SMB (50-250),1,181.0,AG,Different Country,21,Monthly,2023-08-02,2023-10-31,0.81,Yes,CSM-028,No,95,No,No,84,88,84,55.4,19233,38.2,2.9,26.0,4,7,12,3,0,5.0,62.0,42306,17.6,34860,37997,10707,63758,136,2,High,No,No,Low,0,11668,7,33621,4803.0,33734,113,13.12857142857143,10.571428571428571,2.0,2,105.57142857142857,171.57142857142858,70.63333333333333,23498.52380952381,88.0,88.0,99.34761904761906,2524.6666666666665,25.476190476190474,38.7047619047619,4.0,375.9047619047619,36.142857142857146,5090.428571428572,32.254285714285714,4.619047619047619,98.81904761904761,2,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,1,0,1,2,0,0
10750,168,19,22,Discount-Heavy Stable,Silver,Startup (<50),5,331.0,Ltda,Same as Billing,40,Monthly,2024-05-23,2024-08-21,0.42,Yes,CSM-006,No,62,Yes,Yes,171,64,43,11.4,15215,28.1,2.3,18.0,7,8,11,6,1,4.0,40.0,54390,29.1,38562,4935,1190,14329,144,3,Medium,No,No,Low,0,1171,7,4192,598.8571428571429,4192,0,25.571428571428573,9.428571428571429,3.0,3,45.611111111111114,72.97222222222223,12.588888888888889,16499.944444444445,56.916666666666664,64.0,71.26944444444445,1144.5,18.094444444444445,27.51388888888889,7.0,338.5,39.44444444444444,6678.75,24.13222222222222,4.277777777777778,99.11527777777778,3,0.0,0.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,0,0,3,0,0,0,0,2,1,1,0,0
14279,32,10,16,High Revenue Loyal,Silver,Mid-Market (251-1000),14,252.0,BV,Same as Billing,52,Multi-Year,2022-07-23,2024-07-22,0.99,No,Unknown,No,87,Yes,Yes,14,197,132,69.6,51945,35.4,2.3,18.0,9,15,25,7,1,4.6,55.0,77917,12.7,68021,86386,18507,346887,1346,4,Low,No,No,Low,0,21189,11,426607,38782.454545454544,427378,771,9.054545454545455,8.181818181818182,4.0,4,165.69444444444446,267.6666666666667,87.61666666666666,65001.72222222222,184.38888888888889,197.0,83.54722222222222,4291.222222222223,17.930555555555557,35.41111111111111,9.0,768.5833333333334,77.11111111111111,6064.527777777777,36.8,4.444444444444445,99.07194444444445,14,0.2857142857142857,4.457142857142857,0,3,0,0,0,1,0,1,2,1,0,3,2,1,0,0,0,0,0,0,0,0,3,2,2,4,1,1,1,0,0,3,1,10,0,1,10,0,3,0,3,5,6,4,2,0
12436,50,1,14,Discount-Heavy Stable,Platinum,SMB (50-250),8,502.0,pty ltd,Same as Billing,35,Annual,2023-08-25,2024-08-24,0.85,Yes,CSM-034,No,52,Yes,No,213,88,73,64.5,12998,55.7,2.7,10.0,4,0,6,7,1,3.6,5.0,36579,27.4,26556,2549,721,7243,903,7,High,No,No,Low,0,636,9,1972,219.11111111111111,1972,0,19.98888888888889,9.666666666666666,7.0,7,79.02857142857142,127.4,70.32857142857142,14101.657142857142,86.51428571428572,88.0,89.02571428571429,1975.3142857142857,10.568571428571428,56.268571428571434,4.0,175.85714285714286,0.0,5627.914285714286,20.277714285714286,5.171428571428572,99.01514285714285,14,1.0714285714285714,1.2,0,2,0,0,0,0,3,2,1,1,0,2,0,2,1,0,0,0,0,0,0,0,3,2,2,1,3,1,2,0,0,1,1,12,0,0,12,0,2,0,2,4,8,2,2,0
11267,1,20,23,High Revenue Loyal,Silver,Startup (<50),16,170.0,Ltda,Same as Billing,54,Annual,2024-01-15,2025-01-14,0.83,No,Unknown,No,86,Yes,Yes,6,235,142,71.6,50828,28.9,4.2,26.0,7,15,19,0,0,3.7,43.0,87465,3.7,84228,84228,19928,391785,2025,1,Medium,No,No,Low,0,25484,8,184795,23099.375,185039,244,3.2,18.0,1.0,1,175.27777777777777,281.0833333333333,88.66388888888889,63827.27777777778,208.13888888888889,235.0,74.58888888888889,4417.083333333333,25.672222222222224,29.44722222222222,7.0,555.7222222222222,75.02777777777777,7199.611111111111,30.09444444444445,5.25,98.85,7,1.4285714285714286,4.0,0,0,0,0,0,1,1,0,0,1,0,2,1,1,0,0,0,0,0,0,0,0,1,1,1,2,1,0,1,0,0,2,1,4,0,0,4,0,3,0,1,4,2,0,1,0
14224,126,1,18,High Revenue Loyal,Gold,SMB (50-250),14,1495.0,KK,Same as Billing,61,Annual,2023-01-14,2024-01-14,0.99,Yes,CSM-022,No,83,Yes,Yes,34,184,160,74.7,70833,57.6,4.2,23.0,6,9,19,3,0,4.5,71.0,89696,13.0,78035,936,226,4111,1044,0,High,No,No,Low,0,210,14,1374,98.14285714285714,1382,8,9.299999999999999,5.285714285714286,0.0,0,203.05555555555554,329.9166666666667,91.44722222222222,89051.22222222222,181.75,184.0,96.8138888888889,5376.555555555556,22.799999999999997,58.300000000000004,6.0,556.6111111111111,44.638888888888886,7127.472222222223,26.488055555555558,4.972222222222222,98.81166666666667,16,0.4375,10.9,0,3,0,0,0,2,2,2,0,1,1,3,0,1,1,0,0,0,0,0,0,0,4,2,1,2,1,3,3,0,3,1,1,11,0,1,11,0,4,0,3,4,9,4,2,1
13760,17,1,5,High Revenue Loyal,Silver,Enterprise (1000+),16,489.0,LLC,Same as Billing,46,Annual,2023-01-09,2024-01-09,0.99,Yes,CSM-020,Yes,78,Yes,Yes,9,184,163,83.9,40176,46.6,4.1,19.0,7,18,17,3,0,3.7,74.0,88166,8.6,80583,16116,3894,64590,2565,1,Medium,No,No,Low,0,4536,15,9357,623.8,9680,323,6.573333333333333,9.333333333333334,1.0,1,201.58333333333334,314.0,96.30555555555556,50764.194444444445,183.16666666666666,184.0,97.74722222222222,4939.805555555556,19.177777777777777,47.03611111111111,7.0,507.52777777777777,89.77777777777777,7097.805555555556,19.802222222222223,5.305555555555555,98.99277777777779,10,1.1,8.57,0,1,0,0,1,1,0,1,1,0,0,3,0,0,2,0,0,0,0,0,0,0,2,3,1,0,1,2,1,0,3,1,0,6,0,0,6,1,3,0,1,5,4,2,0,0
14562,9,6,27,High Revenue Loyal,Platinum,Startup (<50),1,6828.0,BV,Same as Billing,76,Annual,2022-10-03,2023-10-03,0.99,Yes,CSM-013,No,86,Yes,Yes,21,208,143,74.7,56481,37.0,3.4,24.0,6,21,26,4,0,3.7,67.0,77426,6.0,72780,53857,13384,354113,967,2,Medium,No,No,Low,0,14655,13,136694,10514.923076923076,137552,858,4.869230769230769,11.307692307692308,2.0,2,177.91666666666666,299.1388888888889,90.63888888888889,69120.63888888889,197.75,208.0,85.11666666666666,4416.944444444444,24.041666666666668,37.45,6.0,770.8888888888889,101.47222222222223,5830.222222222223,19.587777777777777,5.111111111111111,99.06444444444443,9,0.0,10.655555555555557,0,3,0,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,4,0,3,0,1,1,0,0,0,8,0,0,8,0,1,0,0,5,4,2,2,0
12135,33,14,11,At-Risk SMB,Silver,Startup (<50),9,23.0,Ltd,Same as Billing,45,Annual,2023-04-11,2024-04-10,0.17,Yes,CSM-031,Yes,22,No,No,153,31,24,23.5,3550,3.1,5.5,7.0,2,3,3,10,2,3.3,-4.0,15398,8.6,14073,17872,4550,68503,33,13,High,No,No,Low,0,2653,11,38507,3500.6363636363635,39482,975,7.463636363636363,11.363636363636363,13.0,13,19.694444444444443,31.36111111111111,20.266666666666666,2978.3333333333335,24.36111111111111,31.0,63.52777777777778,508.6666666666667,6.688888888888889,3.113888888888889,2.0,86.58333333333333,14.38888888888889,4413.75,13.54861111111111,4.666666666666667,98.98777777777778,9,1.5555555555555556,-1.1111111111111112,0,0,0,0,0,1,0,1,0,0,1,4,0,1,1,0,0,0,0,0,0,0,2,0,1,1,3,2,0,1,2,2,1,3,0,1,3,1,4,0,6,2,1,4,7,0
13084,95,5,7,High-Growth Startup,Silver,Startup (<50),10,322.0,Ltda,Same as Billing,7,Annual,2023-04-10,2024-04-09,0.73,Yes,CSM-044,Yes,59,No,Yes,114,73,66,57.5,31142,30.6,2.8,17.0,6,10,13,2,1,3.5,-1.0,32309,10.5,28916,7807,1700,4842,123,4,Low,No,No,Low,0,2344,10,10825,1082.5,11048,223,8.14,9.6,4.0,4,75.71428571428571,133.14285714285714,62.300000000000004,31957.85714285714,73.0,73.0,99.41428571428571,1856.7142857142858,17.814285714285713,30.400000000000002,6.0,417.14285714285717,47.57142857142857,3347.0,16.57,4.714285714285714,99.02142857142857,7,0.2857142857142857,1.0714285714285714,2,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,2,1,2,0,0,1,0,0,1,2,4,0,0,6,0,1,0,2,1,4,2,0,0
13062,23,18,3,At-Risk SMB,Gold,SMB (50-250),8,45.0,AG,Different Country,21,Multi-Year,2023-06-04,2025-06-03,0.48,Yes,CSM-029,Yes,41,Yes,Yes,64,18,1,34.3,3924,40.0,1.0,3.0,4,0,2,8,3,3.2,0.0,16666,32.3,11282,12,3,18,88,15,High,Yes,No,Low,0,1,14,31,2.2142857142857144,31,0,28.37142857142857,12.0,15.0,15,1.0,1.0,32.042857142857144,3457.809523809524,1.0,18.0,5.6,23.38095238095238,2.9761904761904763,39.12380952380953,4.0,58.80952380952381,0.0,5317.0952380952385,10.584285714285715,4.904761904761905,98.97190476190475,11,1.4545454545454546,0.29090909090909095,0,1,2,0,0,0,0,0,0,1,0,5,2,0,0,0,0,0,0,0,0,0,0,1,4,0,1,2,3,0,2,3,0,6,0,0,6,1,3,1,8,2,1,3,1,0
13026,61,15,22,High Revenue Loyal,Bronze,Mid-Market (251-1000),4,747.0,KK,Same as Billing,73,Monthly,2024-11-09,2025-02-07,0.89,No,Unknown,No,86,Yes,Yes,147,127,149,63.1,37590,46.8,4.0,24.0,12,9,24,2,0,3.6,71.0,90561,5.7,85399,96500,25731,572458,6883,1,Low,No,Yes,Low,0,26044,15,128158,8543.866666666667,129124,966,4.8533333333333335,12.2,1.0,1,185.08333333333334,292.6111111111111,79.19444444444444,46396.72222222222,127.0,127.0,100.0,4553.027777777777,23.788888888888888,45.733333333333334,12.0,693.0277777777778,43.02777777777778,6691.472222222223,26.499444444444446,5.333333333333333,99.17166666666667,3,1.6666666666666667,0.0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,2,1,0,2,0,0,0,2,0,1,1,0,0
10971,43,19,10,High Revenue Loyal,Platinum,SMB (50-250),16,5074.0,Corp,Same as Billing,68,Annual,2023-10-31,2024-10-30,0.77,Yes,CSM-047,Yes,95,Yes,No,41,237,131,59.6,47922,2.0,5.7,34.0,5,19,13,2,1,3.3,62.0,85584,5.9,80534,87782,25728,519743,2781,1,Low,No,No,Low,0,22427,10,124471,12447.1,124745,274,4.55,13.4,1.0,1,164.88888888888889,258.8611111111111,76.21111111111111,59716.083333333336,199.61111111111111,237.0,69.57222222222222,4158.333333333333,33.74722222222223,2.0083333333333333,5.0,384.0833333333333,97.83333333333333,6740.361111111111,22.294722222222223,4.805555555555555,98.94777777777777,4,0.5,9.75,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,0,2,0,2,0,0,2,0,2,0,2,1,1,0,0,0
10014,123,11,1,Discount-Heavy Stable,Gold,Startup (<50),12,1743.0,Ltd,Same as Billing,18,Annual,2023-12-27,2024-12-26,0.81,No,Unknown,Yes,43,Yes,No,5,40,38,41.6,14086,38.9,1.4,15.0,3,9,4,6,0,5.0,16.0,52479,25.5,39096,469,108,751,514,1,High,No,No,Low,0,104,12,201,16.75,201,0,22.5,13.083333333333334,1.0,1,40.44444444444444,64.44444444444444,43.138888888888886,15168.888888888889,40.0,40.0,96.94444444444444,997.0,14.983333333333333,37.894444444444446,3.0,118.55555555555556,42.94444444444444,5177.777777777777,15.889999999999999,4.333333333333333,98.94888888888889,13,0.6923076923076923,1.6076923076923075,0,2,0,1,1,4,0,1,0,2,0,1,1,0,0,0,0,0,0,0,0,0,4,0,1,6,0,2,0,0,1,3,1,8,0,0,8,1,4,0,1,5,7,4,4,1
10874,12,5,21,At-Risk SMB,Platinum,Startup (<50),9,87.0,Ltd,Same as Billing,35,Multi-Year,2024-07-21,2026-07-21,0.46,Yes,CSM-005,Yes,43,No,No,341,27,32,15.9,5541,37.0,1.5,7.0,1,4,8,11,1,3.7,9.0,11818,21.4,9288,6873,1650,17294,410,15,Medium,No,No,Low,0,1077,15,5635,375.6666666666667,6038,403,17.453333333333333,7.866666666666666,15.0,15,26.8,42.34285714285714,13.642857142857142,4697.742857142857,26.542857142857144,27.0,94.71428571428571,662.5428571428571,7.322857142857143,36.68,1.0,237.85714285714286,21.2,3837.1428571428573,16.934285714285714,5.771428571428571,99.08857142857143,18,0.8333333333333334,2.177777777777778,1,2,3,0,1,0,0,1,0,0,2,5,1,1,1,0,0,0,0,0,0,0,2,2,2,4,4,1,3,1,0,2,3,12,0,1,13,0,4,0,8,4,6,3,4,0
10809,6,6,10,At-Risk SMB,Silver,Enterprise (1000+),8,133.0,Sdn Bhd,Same as Billing,17,Annual,2023-12-14,2024-12-13,0.31,No,Unknown,Yes,27,Yes,No,14,39,35,35.0,1495,22.9,1.7,2.0,0,1,2,13,2,3.1,14.0,17218,24.2,13051,13051,2822,17678,168,10,Medium,Yes,No,Medium,0,2130,12,20978,1748.1666666666667,21803,825,20.783333333333335,8.25,10.0,10,32.05882352941177,51.11764705882353,32.86470588235294,1447.5294117647059,36.8235294117647,39.0,82.20588235294117,797.0,2.023529411764706,22.341176470588238,0.0,59.470588235294116,4.411764705882353,4727.235294117647,16.801764705882352,4.823529411764706,98.9470588235294,21,0.8095238095238095,4.014285714285714,0,3,1,0,2,2,2,3,0,0,1,4,1,1,1,0,0,0,0,0,0,0,5,5,2,3,2,1,3,0,1,3,2,15,0,0,15,0,5,1,11,8,2,9,0,1
13199,54,1,8,High Revenue Loyal,Gold,Enterprise (1000+),10,3766.0,Pty Ltd,Same as Billing,77,Multi-Year,2022-07-01,2024-06-30,0.99,Yes,CSM-014,No,96,No,Yes,4,169,153,92.4,47344,36.9,3.5,19.0,5,15,16,3,0,4.2,60.0,117421,5.4,111080,121077,31264,832645,5883,0,Low,No,No,Low,0,35402,4,254365,63591.25,254490,125,4.7,8.5,0.0,0,192.11111111111111,305.19444444444446,98.86666666666666,58537.333333333336,168.13888888888889,169.0,98.46666666666667,4534.833333333333,18.9,36.605555555555554,5.0,476.3611111111111,77.47222222222223,6470.388888888889,22.404444444444444,5.25,99.05472222222221,8,1.75,7.875,0,0,0,0,0,1,1,1,0,0,1,2,2,0,0,0,0,0,0,0,0,0,2,2,1,1,0,1,1,0,0,2,1,5,0,0,5,0,3,0,1,1,6,1,0,0
10515,7,11,18,At-Risk SMB,Strategic,SMB (50-250),7,18.0,SAS,Same as Billing,22,Multi-Year,2024-03-01,2026-03-01,0.37,Yes,CSM-044,Yes,38,No,Yes,27,78,47,41.5,1964,22.8,0.9,13.0,2,4,3,14,3,3.5,-27.0,18543,13.6,16021,16021,2996,27475,62,8,High,No,Yes,Low,0,3330,9,12493,1388.111111111111,12901,408,12.8,16.333333333333332,8.0,8,42.31818181818182,67.81818181818181,37.79545454545455,1817.1363636363637,49.59090909090909,78.0,54.25,1001.5909090909091,12.818181818181818,22.686363636363637,2.0,87.4090909090909,18.181818181818183,3963.7727272727275,20.518636363636364,4.2272727272727275,99.05636363636363,19,0.7894736842105263,0.7263157894736842,0,4,0,0,0,2,2,0,2,0,1,6,1,1,0,0,0,0,0,0,0,0,3,3,4,0,6,1,2,1,1,4,2,11,1,1,11,0,4,2,7,8,4,6,0,2
14739,101,1,2,High Revenue Loyal,Silver,Startup (<50),10,929.0,SAS,Same as Billing,64,Multi-Year,2024-08-16,2026-08-16,0.99,Yes,CSM-049,No,100,Yes,Yes,56,178,184,64.5,66456,24.3,6.7,26.0,11,14,17,5,0,3.9,54.0,64390,12.6,56276,15194,2792,73052,61,0,Low,No,No,Low,0,3953,10,16491,1649.1,16491,0,10.129999999999999,5.6,0.0,0,232.38888888888889,370.22222222222223,82.89166666666667,83452.69444444444,178.0,178.0,99.92222222222222,5955.472222222223,25.51388888888889,24.133333333333333,11.0,512.5,68.27777777777777,5665.083333333333,21.15722222222222,4.277777777777778,98.9225,5,0.2,0.0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2,1,0,0,1,3,0,1,0,2,1,0,1,1,0,1,4,3,0,0
10410,138,3,23,Discount-Heavy Stable,Gold,Enterprise (1000+),7,869.0,Ltd,Same as Billing,29,Multi-Year,2024-05-05,2026-05-05,0.64,No,Unknown,Yes,54,Yes,No,4,53,35,49.7,8140,3.8,3.8,19.0,1,7,8,4,0,5.0,-12.0,44917,26.6,32969,24397,6262,58059,161,-13,Low,Yes,No,Low,0,6158,15,54574,3638.266666666667,54921,347,20.773333333333333,10.866666666666667,13.0,13,36.48275862068966,57.44827586206897,53.01379310344828,8480.827586206897,44.793103448275865,53.0,68.82413793103449,926.0,18.389655172413793,5.886206896551724,1.0,232.10344827586206,35.10344827586207,6369.758620689655,18.995172413793103,4.689655172413793,98.79655172413793,7,2.7142857142857144,0.0,0,0,1,0,1,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,1,1,0,0,2,1,4,0,0,4,1,2,0,1,2,4,2,1,0
13635,2,1,22,High-Growth Startup,Bronze,Mid-Market (251-1000),4,156.0,KK,Same as Billing,3,Annual,2024-06-11,2025-06-11,0.92,Yes,CSM-016,Yes,70,Yes,Yes,40,143,90,66.8,45385,45.9,2.8,21.0,5,9,14,7,2,4.6,37.0,38219,12.1,33594,33594,8199,8255,521,2,High,No,No,Low,0,11095,15,49243,3282.866666666667,49896,653,11.093333333333334,10.333333333333334,2.0,2,96.33333333333333,180.33333333333334,61.46666666666667,42772.666666666664,124.0,143.0,67.33333333333333,2785.6666666666665,21.666666666666668,47.199999999999996,5.0,423.0,45.333333333333336,11654.666666666666,7.080000000000001,3.0,99.02333333333333,13,1.1538461538461537,3.123076923076923,0,1,1,0,0,1,0,1,2,0,1,5,1,0,0,0,0,0,0,0,0,0,2,2,4,1,2,2,0,0,0,4,2,7,1,0,7,1,3,1,2,0,11,6,1,1
14479,39,4,23,Discount-Heavy Stable,Silver,Startup (<50),9,629.0,AG,Same as Billing,39,Multi-Year,2024-01-06,2026-01-05,0.86,Yes,CSM-040,Yes,82,Yes,Yes,297,56,24,49.3,15643,60.6,2.8,12.0,4,5,7,4,2,2.8,26.0,35699,26.7,26167,28522,6529,80424,1396,19,Low,No,No,Low,0,7142,8,64291,8036.375,64626,335,22.475,10.75,19.0,19,25.555555555555557,39.388888888888886,54.15833333333333,17257.333333333332,32.25,56.0,45.62777777777777,676.25,12.102777777777778,60.69444444444444,4.0,197.86111111111111,23.5,6505.833333333333,16.929722222222225,5.305555555555555,98.8763888888889,12,0.5,3.9166666666666665,1,1,1,0,1,1,0,2,1,0,0,1,1,0,2,0,0,0,0,0,0,0,2,2,1,2,2,2,1,0,0,2,1,9,0,0,10,2,0,0,1,1,10,2,1,1
10208,157,1,26,High-Growth Startup,Platinum,SMB (50-250),10,326.0,GmbH,Different Country,6,Multi-Year,2023-04-14,2025-04-13,0.67,Yes,CSM-044,Yes,65,Yes,No,54,45,103,23.4,32635,38.7,1.5,13.0,5,6,17,5,0,4.3,16.0,31761,16.8,26425,739,169,338,1469,1,Low,No,No,Low,0,200,14,1162,83.0,1176,14,14.235714285714286,13.428571428571429,1.0,1,102.16666666666667,153.66666666666666,24.46666666666667,34266.5,45.0,45.0,100.0,2377.3333333333335,13.316666666666668,38.13333333333333,5.0,481.3333333333333,26.833333333333332,5074.833333333333,24.235,5.5,99.13166666666666,6,0.6666666666666666,0.0,0,0,0,1,0,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,1,0,3,1,1,0,0,0,1,0,5,0,0,5,0,1,0,1,2,3,1,1,0
